symbol,code,market,name,industry_code,industry_name,trade_group,parent_group,major_bucket,subindustry,role,leader_eligible,strategy_sector,strategy_group,strategy_size_group,liquidity_size_bucket,liquidity_rank,liquidity_percentile,amount_120d_median,amount_120d_mean,traded_days_120d,latest_price_date,latest_close,latest_volume,strategy_group_source,strategy_group_confidence,strategy_group_review_needed,classification_source,source_confidence,subindustry_source,true_market_cap_rank,true_market_cap_bucket,true_market_cap_percentile,market_cap_ntd,market_cap_ntd_billion,shares_outstanding,source_date_price,market_cap_source
5348.TWO,5348,TPEX,正能量智能,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,2220,0.0177069499778662,110595.74646949768,185854.18490765247,120.0,2026-06-18,15.949999809265137,4000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1973.0,cap_1001_plus,0.0010131712259371,234937080.3,0.2349370803,14775917.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1477.TW,1477,TWSE,聚陽,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__mid,mid,243,0.8928729526339088,408231696.25,452220131.8833333,120.0,2026-06-18,221.5,4378841.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,215.0,cap_101_250,0.8915906788247214,54766004286.0,54.766004286,246693713.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1476.TW,1476,TWSE,儒鴻,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__mid,mid,283,0.8751660026560425,327516784.5,429027305.9875,120.0,2026-06-18,327.0,2869412.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,147.0,cap_101_250,0.9260385005065856,94382286184.0,94.382286184,274367111.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1402.TW,1402,TWSE,遠東新,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__mid,mid,319,0.8592297476759628,264416750.5409965,322073528.8836272,120.0,2026-06-18,28.850000381469727,36130494.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,107.0,cap_101_250,0.9463019250253292,148007000026.55,148.00700002654995,5352875227.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1409.TW,1409,TWSE,新纖,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small_mid,small_mid,586,0.7410358565737052,77760218.19767714,112598656.32491748,120.0,2026-06-18,25.600000381469727,39944115.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,267.0,cap_251_500,0.8652482269503546,41188516328.7,41.1885163287,1618409286.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1434.TW,1434,TWSE,福懋,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small_mid,small_mid,769,0.6600265604249669,33939165.028409004,42199803.94216024,120.0,2026-06-18,16.950000762939453,2811178.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,337.0,cap_251_500,0.8297872340425532,27712733278.65,27.71273327865,1684664637.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1440.TW,1440,TWSE,南紡,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,997,0.5590969455511288,17753405.472998615,22287835.23954543,120.0,2026-06-18,13.300000190734863,4798124.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,407.0,cap_251_500,0.7943262411347518,21869969312.4,21.8699693124,1656815857.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4441.TW,4441,TWSE,振大環球,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1032,0.5436033643204958,16199277.5,25088925.4,120.0,2026-06-18,200.0,79003.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,586.0,cap_501_1000,0.7036474164133739,12987447609.0,12.987447609,68175578.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1419.TW,1419,TWSE,新紡,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1076,0.5241257193448429,14333821.72798729,25598064.57545646,120.0,2026-06-18,67.0999984741211,88499.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,442.0,cap_251_500,0.7765957446808511,19382666688.0,19.382666688,300041280.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1449.TW,1449,TWSE,佳和,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1229,0.4563966356795041,8710151.29169321,20650844.17624005,120.0,2026-06-18,14.050000190734863,1033648.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1557.0,cap_1001_plus,0.2117527862208713,1874939937.0,1.874939937,127114572.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4417.TWO,4417,TPEX,金洲,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1418,0.3727312970340859,5259196.5,7473276.196403974,120.0,2026-06-18,46.650001525878906,64040.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1163.0,cap_1001_plus,0.4113475177304965,3841691504.25,3.84169150425,83971399.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1414.TW,1414,TWSE,東和,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1421,0.3714032757857459,5224922.176700592,5853235.871412198,120.0,2026-06-18,17.5,98229.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1243.0,cap_1001_plus,0.3708206686930091,3316500000.0,3.3165,198000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4438.TW,4438,TWSE,廣越,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1435,0.3652058432934927,5089549.865722655,7434120.408082771,120.0,2026-06-18,61.09999847412109,75000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,879.0,cap_501_1000,0.5552178318135765,6862240027.5,6.8622400275,113425455.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1444.TW,1444,TWSE,力麗,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1450,0.3585657370517928,4887905.268224001,6357167.441642861,120.0,2026-06-18,7.039999961853027,1584613.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,884.0,cap_501_1000,0.5526849037487336,6750134500.02,6.750134500020001,995595059.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1464.TW,1464,TWSE,得力,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1503,0.3351040283311199,4273570.1575284,4762748.136009192,120.0,2026-06-18,10.300000190734863,510326.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1091.0,cap_1001_plus,0.4478216818642351,4404708836.55,4.40470883655,425575733.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1455.TW,1455,TWSE,集盛,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1527,0.3244798583444002,3979525.864934921,7128860.273545623,120.0,2026-06-18,10.199999809265137,4634841.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1004.0,cap_1001_plus,0.4918946301925025,5237130543.0,5.237130543,531688380.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1460.TW,1460,TWSE,宏遠,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1530,0.3231518370960602,3946908.4140651226,4426206.525024156,120.0,2026-06-18,7.199999809265137,610274.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1030.0,cap_1001_plus,0.4787234042553191,4897236562.2,4.8972365622,694643484.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1447.TW,1447,TWSE,力鵬,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1546,0.3160690571049137,3770712.698410749,5281465.922272249,120.0,2026-06-18,6.03000020980835,1575143.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,950.0,cap_501_1000,0.5192502532928065,5915463073.0,5.915463073,910071242.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4414.TW,4414,TWSE,如興,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1560,0.3098716246126605,3630925.069047928,5243463.794702069,120.0,2026-06-18,8.4399995803833,178546.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1476.0,cap_1001_plus,0.2527862208713273,2215884493.2000003,2.2158844932000004,263795773.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1466.TW,1466,TWSE,聚隆,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1625,0.2810978308986277,3023530.7515211105,6781175.369117197,120.0,2026-06-18,14.300000190734863,817000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1633.0,cap_1001_plus,0.1732522796352583,1572876078.0,1.572876078,111157320.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1451.TW,1451,TWSE,年興,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1655,0.267817618415228,2731733.728116989,3469994.910301844,120.0,2026-06-18,16.75,119081.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1249.0,cap_1001_plus,0.3677811550151976,3276900000.0,3.2769,198000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1446.TW,1446,TWSE,宏和,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1659,0.2660469234174413,2699243.0200223923,3447548.7987814825,120.0,2026-06-18,16.700000762939453,218000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1453.0,cap_1001_plus,0.2644376899696048,2306634342.75,2.30663434275,137709513.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1473.TW,1473,TWSE,台南,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1700,0.2478972996901284,2432254.860798836,4075294.542884223,120.0,2026-06-18,20.200000762939453,98200.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1300.0,cap_1001_plus,0.3419452887537993,2996147447.0,2.996147447,146153534.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4420.TWO,4420,TPEX,光明,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1702,0.247011952191235,2424552.4992370605,2548781.4600002924,120.0,2026-06-18,37.59999847412109,102000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1637.0,cap_1001_plus,0.1712259371833839,1537290000.0,1.53729,40455000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4439.TW,4439,TWSE,冠星-KY,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1726,0.2363877822045152,2253544.5,3484396.3478143057,120.0,2026-06-18,91.5999984741211,13010.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1236.0,cap_1001_plus,0.3743667679837892,3346511311.4,3.3465113114,38115163.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4442.TWO,4442,TPEX,竣邦-KY,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1763,0.2200088534749888,1966899.9881744385,7240578.246890309,120.0,2026-06-18,56.09999847412109,14008.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1587.0,cap_1001_plus,0.1965552178318136,1744504938.0,1.744504938,32305647.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1457.TW,1457,TWSE,宜進,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1813,0.1978751660026561,1622294.210210323,2061654.8768220504,120.0,2026-06-18,14.300000190734863,376794.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1062.0,cap_1001_plus,0.4625126646403242,4640094822.3,4.6400948223,316730022.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1417.TW,1417,TWSE,嘉裕,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1867,0.1739707835325364,1338075.1115608215,1715610.7738164344,120.0,2026-06-18,8.520000457763672,241387.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1629.0,cap_1001_plus,0.1752786220871327,1603109129.6,1.6031091296,189941840.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1463.TW,1463,TWSE,強盛新,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1878,0.1691013722886233,1277960.672914505,1907797.3398055555,120.0,2026-06-18,17.600000381469727,45000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1289.0,cap_1001_plus,0.3475177304964538,3066850343.7,3.0668503437,173268381.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1459.TW,1459,TWSE,聯發,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1879,0.1686586985391766,1274744.6999063492,1789236.4580094656,120.0,2026-06-18,11.800000190734863,35000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1129.0,cap_1001_plus,0.4285714285714286,4160095321.2,4.1600953212,358628907.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4440.TW,4440,TWSE,宜新實業,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1891,0.1633466135458167,1229475.025177002,1608784.9767110825,120.0,2026-06-18,17.100000381469727,34000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1760.0,cap_1001_plus,0.1089159067882472,1149166000.0,1.149166,67598000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1467.TW,1467,TWSE,南緯,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1903,0.1580345285524568,1173801.2560248375,2035647.37943418,120.0,2026-06-18,7.28000020980835,226000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1581.0,cap_1001_plus,0.1995947315096251,1777883715.87,1.77788371587,233624667.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1475.TW,1475,TWSE,業旺,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1938,0.1425409473218237,1016899.9862670898,1180332.993663486,120.0,2026-06-18,27.399999618530277,52000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1578.0,cap_1001_plus,0.2011144883485308,1789053897.9,1.7890538979,66016749.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1423.TW,1423,TWSE,利華,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1943,0.1403275785745905,991516.95378685,1661339.7641536712,120.0,2026-06-18,39.650001525878906,302360.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1094.0,cap_1001_plus,0.4463019250253293,4379529600.0,4.3795296,99648000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1465.TW,1465,TWSE,偉全,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1958,0.1336874723328907,922449.9931335448,1152761.50087231,120.0,2026-06-18,12.5,63000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1719.0,cap_1001_plus,0.1296859169199594,1264008657.4,1.2640086573999998,103607267.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4401.TWO,4401,TPEX,東隆興,4,紡織纖維,textile,consumer,traditional,textile,member,False,consumer,textile,textile__small,small,1959,0.1332447985834439,922364.6046829224,1126608.1431038524,120.0,2026-06-18,14.100000381469728,61360.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1599.0,cap_1001_plus,0.1904761904761904,1699284366.2,1.6992843662,122692012.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
